1;8;5;7;0.0
1;9;5;7;0.0
1;4;6;7;0.0
1;5;6;7;0.0
1;6;6;7;0.0
1;7;6;7;0.0
1;8;6;7;0.0
1;9;6;7;0.0
1;4;7;7;0.0
1;5;7;7;0.0
1;6;7;7;0.0
1;7;7;7;0.0
1;8;7;7;0.0
1;9;7;7;0.0
1;4;8;7;0.0
1;5;8;7;0.0
1;6;8;7;0.0
1;7;8;7;0.0
1;8;8;7;0.0
1;9;8;7;0.0
1;4;9;7;0.0
1;5;9;7;0.0
1;6;9;7;0.0
1;7;9;7;0.0
1;8;9;7;0.0
1;9;9;7;0.0
1;4;4;8;0.0
1;5;4;8;0.0
1;6;4;8;0.0
1;7;4;8;0.0
1;8;4;8;0.0
1;9;4;8;0.0
1;4;5;8;0.0
1;5;5;8;0.0
1;6;5;8;0.0
1;7;5;8;0.0
1;8;5;8;0.0
1;9;5;8;0.0
1;4;6;8;0.0
1;5;6;8;0.0
1;6;6;8;0.0
1;7;6;8;0.0
1;8;6;8;0.0
1;9;6;8;0.0
1;4;7;8;0.0
1;5;7;8;0.0
1;6;7;8;0.0
1;7;7;8;0.0
1;8;7;8;0.0
1;9;7;8;0.0
1;4;8;8;0.0
1;5;8;8;0.0
1;6;8;8;0.0
1;7;8;8;0.0
1;8;8;8;0.0
1;9;8;8;0.0
1;4;9;8;0.0
1;5;9;8;0.0
1;6;9;8;0.0
1;7;9;8;0.0
1;8;9;8;0.0
1;9;9;8;0.0
1;4;4;9;0.0
1;5;4;9;0.0
1;6;4;9;0.0
1;7;4;9;0.0
1;8;4;9;0.0
1;9;4;9;0.0
1;4;5;9;0.0
1;5;5;9;0.0
1;6;5;9;0.0
1;7;5;9;0.0
1;8;5;9;0.0
1;9;5;9;0.0
1;4;6;9;0.0
1;5;6;9;0.0
1;6;6;9;0.0
1;7;6;9;0.0
1;8;6;9;0.0
1;9;6;9;0.0
1;4;7;9;0.0
1;5;7;9;0.0
1;6;7;9;0.0
1;7;7;9;0.0
1;8;7;9;0.0
1;9;7;9;0.0
1;4;8;9;0.0
1;5;8;9;0.0
1;6;8;9;0.0
1;7;8;9;0.0
1;8;8;9;0.0
1;9;8;9;0.0
1;4;9;9;0.0
1;5;9;9;0.0
1;6;9;9;0.0
1;7;9;9;0.0
1;8;9;9;0.0
1;9;9;9;0.0
2;4;4;4;0.0
2;5;4;4;0.0
2;6;4;4;0.0
2;7;4;4;0.0
2;8;4;4;0.0
2;9;4;4;0.0
2;4;5;4;0.0
2;5;5;4;0.0
2;6;5;4;0.0
2;7;5;4;0.0
2;8;5;4;0.0
2;9;5;4;0.0
2;4;6;4;0.0
2;5;6;4;0.0
2;6;6;4;0.0
2;7;6;4;0.0
2;8;6;4;0.0
2;9;6;4;0.0
2;4;7;4;0.0
2;5;7;4;0.0
2;6;7;4;0.0
2;7;7;4;0.0
2;8;7;4;0.0
2;9;7;4;0.0
2;4;8;4;0.0
2;5;8;4;0.0
2;6;8;4;0.0
2;7;8;4;0.0
2;8;8;4;0.0
2;9;8;4;0.0
2;4;9;4;0.0
2;5;9;4;0.0
2;6;9;4;0.0
2;7;9;4;0.0
2;8;9;4;0.0
2;9;9;4;0.0
2;4;4;5;0.0
2;5;4;5;0.0
2;6;4;5;0.0
2;7;4;5;0.0
2;8;4;5;0.0
2;9;4;5;0.0
2;4;5;5;0.0
2;5;5;5;0.0
2;6;5;5;0.0
2;7;5;5;0.0
2;8;5;5;0.0
2;9;5;5;0.0
2;4;6;5;0.0
2;5;6;5;0.0
2;6;6;5;0.0
2;7;6;5;0.0
2;8;6;5;0.0
2;9;6;5;0.0
2;4;7;5;0.0
2;5;7;5;0.0
2;6;7;5;0.0
2;7;7;5;0.0
2;8;7;5;0.0
2;9;7;5;0.0
2;4;8;5;0.0
2;5;8;5;0.0
2;6;8;5;0.0
2;7;8;5;0.0
2;8;8;5;0.0
2;9;8;5;0.0
2;4;9;5;0.0
2;5;9;5;0.0
2;6;9;5;0.0
2;7;9;5;0.0
2;8;9;5;0.0
2;9;9;5;0.0
2;4;4;6;0.0
2;5;4;6;0.0
2;6;4;6;0.0
2;7;4;6;0.0
2;8;4;6;0.0
2;9;4;6;0.0
2;4;5;6;0.0
2;5;5;6;0.0
2;6;5;6;0.0
2;7;5;6;0.0
2;8;5;6;0.0
2;9;5;6;0.0
2;4;6;6;0.0
2;5;6;6;0.0
2;6;6;6;0.0
2;7;6;6;0.0
2;8;6;6;0.0
2;9;6;6;0.0
2;4;7;6;0.0
2;5;7;6;0.0
2;6;7;6;0.0
2;7;7;6;0.0
2;8;7;6;0.0
2;9;7;6;0.0
2;4;8;6;0.0
2;5;8;6;0.0
2;6;8;6;0.0
2;7;8;6;0.0
2;8;8;6;0.0
2;9;8;6;0.0
2;4;9;6;0.0
2;5;9;6;0.0
2;6;9;6;0.0
2;7;9;6;0.0
2;8;9;6;0.0
2;9;9;6;0.0
2;4;4;7;0.0
2;5;4;7;0.0
2;6;4;7;0.0
2;7;4;7;0.0
2;8;4;7;0.0
2;9;4;7;0.0
2;4;5;7;0.0
2;5;5;7;0.0
2;6;5;7;0.0
2;7;5;7;0.0
2;8;5;7;0.0
2;9;5;7;0.0
2;4;6;7;0.0
2;5;6;7;0.0
2;6;6;7;0.0
2;7;6;7;0.0
2;8;6;7;0.0
2;9;6;7;0.0
2;4;7;7;0.0
2;5;7;7;0.0
2;6;7;7;0.0
2;7;7;7;0.0
2;8;7;7;0.0
2;9;7;7;0.0
2;4;8;7;0.0
2;5;8;7;0.0
2;6;8;7;0.0
2;7;8;7;0.0
2;8;8;7;0.0
2;9;8;7;0.0
2;4;9;7;0.0
2;5;9;7;0.0
2;6;9;7;0.0
2;7;9;7;0.0
2;8;9;7;0.0
2;9;9;7;0.0
2;4;4;8;0.0
2;5;4;8;0.0
2;6;4;8;0.0
2;7;4;8;0.0
2;8;4;8;0.0
2;9;4;8;0.0
2;4;5;8;0.0
2;5;5;8;0.0
2;6;5;8;0.0
2;7;5;8;0.0
2;8;5;8;0.0
2;9;5;8;0.0
2;4;6;8;0.0
2;5;6;8;0.0
2;6;6;8;0.0
2;7;6;8;0.0
2;8;6;8;0.0
2;9;6;8;0.0
2;4;7;8;0.0
2;5;7;8;0.0
2;6;7;8;0.0
2;7;7;8;0.0
2;8;7;8;0.0
2;9;7;8;0.0
2;4;8;8;0.0
2;5;8;8;0.0
2;6;8;8;0.0
2;7;8;8;0.0
2;8;8;8;0.0
2;9;8;8;0.0
2;4;9;8;0.0
2;5;9;8;0.0
2;6;9;8;0.0
2;7;9;8;0.0
2;8;9;8;0.0
2;9;9;8;0.0
2;4;4;9;0.0
2;5;4;9;0.0
2;6;4;9;0.0
2;7;4;9;0.0
2;8;4;9;0.0
2;9;4;9;0.0
2;4;5;9;0.0
2;5;5;9;0.0
2;6;5;9;0.0
2;7;5;9;0.0
2;8;5;9;0.0
2;9;5;9;0.0
2;4;6;9;0.0
2;5;6;9;0.0
2;6;6;9;0.0
2;7;6;9;0.0
2;8;6;9;0.0
2;9;6;9;0.0
2;4;7;9;0.0
2;5;7;9;0.0
2;6;7;9;0.0
2;7;7;9;0.0
2;8;7;9;0.0
2;9;7;9;0.0
2;4;8;9;0.0
2;5;8;9;0.0
2;6;8;9;0.0
2;7;8;9;0.0
2;8;8;9;0.0
2;9;8;9;0.0
2;4;9;9;0.0
2;5;9;9;0.0
2;6;9;9;0.0
2;7;9;9;0.0
2;8;9;9;0.0
2;9;9;9;0.0
3;4;4;4;0.0
3;5;4;4;0.0
3;6;4;4;0.0
3;7;4;4;0.0
3;8;4;4;0.0
3;9;4;4;0.0
3;4;5;4;0.0
3;5;5;4;0.0
3;6;5;4;0.0
3;7;5;4;0.0
3;8;5;4;0.0
3;9;5;4;0.0
3;4;6;4;0.0
3;5;6;4;0.0
3;6;6;4;0.0
3;7;6;4;0.0
3;8;6;4;0.0
3;9;6;4;0.0
3;4;7;4;0.0
3;5;7;4;0.0
3;6;7;4;0.0
3;7;7;4;0.0
3;8;7;4;0.0
3;9;7;4;0.0
3;4;8;4;0.0
3;5;8;4;0.0
3;6;8;4;0.0
3;7;8;4;0.0
3;8;8;4;0.0
3;9;8;4;0.0
3;4;9;4;0.0
3;5;9;4;0.0
3;6;9;4;0.0
3;7;9;4;0.0
3;8;9;4;0.0
3;9;9;4;0.0
3;4;4;5;0.0
3;5;4;5;0.0
3;6;4;5;0.0
3;7;4;5;0.0
3;8;4;5;0.0
3;9;4;5;0.0
3;4;5;5;0.0
3;5;5;5;0.0
3;6;5;5;0.0
3;7;5;5;0.0
3;8;5;5;0.0
3;9;5;5;0.0
3;4;6;5;0.0
3;5;6;5;0.0
3;6;6;5;0.0
3;7;6;5;0.0
3;8;6;5;0.0
3;9;6;5;0.0
3;4;7;5;0.0
3;5;7;5;0.0
3;6;7;5;0.0
3;7;7;5;0.0
3;8;7;5;0.0
3;9;7;5;0.0
3;4;8;5;0.0
3;5;8;5;0.0
3;6;8;5;0.0
3;7;8;5;0.0
3;8;8;5;0.0
3;9;8;5;0.0
3;4;9;5;0.0
3;5;9;5;0.0
3;6;9;5;0.0
3;7;9;5;0.0
3;8;9;5;0.0
3;9;9;5;0.0
3;4;4;6;0.0
3;5;4;6;0.0
3;6;4;6;0.0
3;7;4;6;0.0
3;8;4;6;0.0
3;9;4;6;0.0
3;4;5;6;0.0
3;5;5;6;0.0
3;6;5;6;0.0
3;7;5;6;0.0
3;8;5;6;0.0
3;9;5;6;0.0
3;4;6;6;0.0
3;5;6;6;0.0
3;6;6;6;0.0
3;7;6;6;0.0
3;8;6;6;0.0
3;9;6;6;0.0
3;4;7;6;0.0
3;5;7;6;0.0
3;6;7;6;0.0
3;7;7;6;0.0
3;8;7;6;0.0
3;9;7;6;0.0
3;4;8;6;0.0
3;5;8;6;0.0
3;6;8;6;0.0
3;7;8;6;0.0
3;8;8;6;0.0
3;9;8;6;0.0
3;4;9;6;0.0
3;5;9;6;0.0
3;6;9;6;0.0
3;7;9;6;0.0
3;8;9;6;0.0
3;9;9;6;0.0
3;4;4;7;0.0
3;5;4;7;0.0
3;6;4;7;0.0
3;7;4;7;0.0
3;8;4;7;0.0
3;9;4;7;0.0
3;4;5;7;0.0
3;5;5;7;0.0
3;6;5;7;0.0
3;7;5;7;0.0
3;8;5;7;0.0
3;9;5;7;0.0
3;4;6;7;0.0
3;5;6;7;0.0
3;6;6;7;0.0
3;7;6;7;0.0
3;8;6;7;0.0
3;9;6;7;0.0
3;4;7;7;0.0
3;5;7;7;0.0
3;6;7;7;0.0
3;7;7;7;0.0
3;8;7;7;0.0
3;9;7;7;0.0
3;4;8;7;0.0
3;5;8;7;0.0
3;6;8;7;0.0
3;7;8;7;0.0
3;8;8;7;0.0
3;9;8;7;0.0
3;4;9;7;0.0
3;5;9;7;0.0
3;6;9;7;0.0
3;7;9;7;0.0
3;8;9;7;0.0
3;9;9;7;0.0
3;4;4;8;0.0
3;5;4;8;0.0
3;6;4;8;0.0
3;7;4;8;0.0
3;8;4;8;0.0
3;9;4;8;0.0
3;4;5;8;0.0
3;5;5;8;0.0
3;6;5;8;0.0
3;7;5;8;0.0
3;8;5;8;0.0
3;9;5;8;0.0
3;4;6;8;0.0
3;5;6;8;0.0
3;6;6;8;0.0
3;7;6;8;0.0
3;8;6;8;0.0
3;9;6;8;0.0
3;4;7;8;0.0
3;5;7;8;0.0
3;6;7;8;0.0
3;7;7;8;0.0
3;8;7;8;0.0
3;9;7;8;0.0
3;4;8;8;0.0
3;5;8;8;0.0
3;6;8;8;0.0
3;7;8;8;0.0
3;8;8;8;0.0
3;9;8;8;0.0
3;4;9;8;0.0
3;5;9;8;0.0
3;6;9;8;0.0
3;7;9;8;0.0
3;8;9;8;0.0
3;9;9;8;0.0
3;4;4;9;0.0
3;5;4;9;0.0
3;6;4;9;0.0
3;7;4;9;0.0
3;8;4;9;0.0
3;9;4;9;0.0
3;4;5;9;0.0
3;5;5;9;0.0
3;6;5;9;0.0
3;7;5;9;0.0
3;8;5;9;0.0
3;9;5;9;0.0
3;4;6;9;0.0
3;5;6;9;0.0
3;6;6;9;0.0
3;7;6;9;0.0
3;8;6;9;0.0
3;9;6;9;0.0
3;4;7;9;0.0
3;5;7;9;0.0
3;6;7;9;0.0
3;7;7;9;0.0
3;8;7;9;0.0
3;9;7;9;0.0
3;4;8;9;0.0
3;5;8;9;0.0
3;6;8;9;0.0
3;7;8;9;0.0
3;8;8;9;0.0
3;9;8;9;0.0
3;4;9;9;0.0
3;5;9;9;0.0
3;6;9;9;0.0
3;7;9;9;0.0
3;8;9;9;0.0
3;9;9;9;0.0
4;4;4;4;0.0
4;5;4;4;0.0
4;6;4;4;0.0
4;7;4;4;0.0
4;8;4;4;0.0
4;9;4;4;0.0
4;4;5;4;0.0
4;5;5;4;0.0
4;6;5;4;0.0
4;7;5;4;0.0
4;8;5;4;0.0
4;9;5;4;0.0
4;4;6;4;0.0
4;5;6;4;0.0
4;6;6;4;0.0
4;7;6;4;0.0
4;8;6;4;0.0
4;9;6;4;0.0
4;4;7;4;0.0
4;5;7;4;0.0
4;6;7;4;0.0
4;7;7;4;0.0
4;8;7;4;0.0
4;9;7;4;0.0
4;4;8;4;0.0
4;5;8;4;0.0
4;6;8;4;0.0
4;7;8;4;0.0
4;8;8;4;0.0
4;9;8;4;0.0
4;4;9;4;0.0
4;5;9;4;0.0
4;6;9;4;0.0
4;7;9;4;0.0
4;8;9;4;0.0
4;9;9;4;0.0
4;4;4;5;0.0
4;5;4;5;0.0
4;6;4;5;0.0
4;7;4;5;0.0
4;8;4;5;0.0
4;9;4;5;0.0
4;4;5;5;0.0
4;5;5;5;0.0
4;6;5;5;0.0
4;7;5;5;0.0
4;8;5;5;0.0
4;9;5;5;0.0
4;4;6;5;0.0
4;5;6;5;0.0
4;6;6;5;0.0
4;7;6;5;0.0
4;8;6;5;0.0
4;9;6;5;0.0
4;4;7;5;0.0
4;5;7;5;0.0
4;6;7;5;0.0
4;7;7;5;0.0
4;8;7;5;0.0
4;9;7;5;0.0
4;4;8;5;0.0
4;5;8;5;0.0
4;6;8;5;0.0
4;7;8;5;0.0
4;8;8;5;0.0
4;9;8;5;0.0
4;4;9;5;0.0
4;5;9;5;0.0
4;6;9;5;0.0
4;7;9;5;0.0
4;8;9;5;0.0
4;9;9;5;0.0
4;4;4;6;0.0
4;5;4;6;0.0
4;6;4;6;0.0
4;7;4;6;0.0
4;8;4;6;0.0
4;9;4;6;0.0
4;4;5;6;0.0
4;5;5;6;0.0
4;6;5;6;0.0
4;7;5;6;0.0
4;8;5;6;0.0
4;9;5;6;0.0
4;4;6;6;0.0
4;5;6;6;0.0
4;6;6;6;0.0
4;7;6;6;0.0
4;8;6;6;0.0
4;9;6;6;0.0
4;4;7;6;0.0
4;5;7;6;0.0
4;6;7;6;0.0
4;7;7;6;0.0
4;8;7;6;0.0
4;9;7;6;0.0
4;4;8;6;0.0
4;5;8;6;0.0
4;6;8;6;0.0
4;7;8;6;0.0
4;8;8;6;0.0
4;9;8;6;0.0
4;4;9;6;0.0
4;5;9;6;0.0
4;6;9;6;0.0
4;7;9;6;0.0
4;8;9;6;0.0
4;9;9;6;0.0
4;4;4;7;0.0
4;5;4;7;0.0
4;6;4;7;0.0
4;7;4;7;0.0
4;8;4;7;0.0
4;9;4;7;0.0
4;4;5;7;0.0
4;5;5;7;0.0
4;6;5;7;0.0
4;7;5;7;0.0
4;8;5;7;0.0
4;9;5;7;0.0
4;4;6;7;0.0
4;5;6;7;0.0
4;6;6;7;0.0
4;7;6;7;0.0
4;8;6;7;0.0
4;9;6;7;0.0
4;4;7;7;0.0
4;5;7;7;0.0
4;6;7;7;0.0
4;7;7;7;0.0
4;8;7;7;0.0
4;9;7;7;0.0
4;4;8;7;0.0
4;5;8;7;0.0
4;6;8;7;0.0
4;7;8;7;0.0
4;8;8;7;0.0
4;9;8;7;0.0
4;4;9;7;0.0
4;5;9;7;0.0
4;6;9;7;0.0
4;7;9;7;0.0
4;8;9;7;0.0
4;9;9;7;0.0
4;4;4;8;0.0
4;5;4;8;0.0
4;6;4;8;0.0
4;7;4;8;0.0
4;8;4;8;0.0
4;9;4;8;0.0
4;4;5;8;0.0
4;5;5;8;0.0
4;6;5;8;0.0
4;7;5;8;0.0
4;8;5;8;0.0
4;9;5;8;0.0
4;4;6;8;0.0
4;5;6;8;0.0
4;6;6;8;0.0
4;7;6;8;0.0
4;8;6;8;0.0
4;9;6;8;0.0
4;4;7;8;0.0
4;5;7;8;0.0
4;6;7;8;0.0
4;7;7;8;0.0
4;8;7;8;0.0
4;9;7;8;0.0
4;4;8;8;0.0
4;5;8;8;0.0
4;6;8;8;0.0
4;7;8;8;0.0
4;8;8;8;0.0
4;9;8;8;0.0
4;4;9;8;0.0
4;5;9;8;0.0
4;6;9;8;0.0
4;7;9;8;0.0
4;8;9;8;0.0
4;9;9;8;0.0
4;4;4;9;0.0
4;5;4;9;0.0
4;6;4;9;0.0
4;7;4;9;0.0
4;8;4;9;0.0
4;9;4;9;0.0
4;4;5;9;0.0
4;5;5;9;0.0
4;6;5;9;0.0
4;7;5;9;0.0
4;8;5;9;0.0
4;9;5;9;0.0
4;4;6;9;0.0
4;5;6;9;0.0
4;6;6;9;0.0
4;7;6;9;0.0
4;8;6;9;0.0
4;9;6;9;0.0
4;4;7;9;0.0
4;5;7;9;0.0
4;6;7;9;0.0
4;7;7;9;0.0
4;8;7;9;0.0
4;9;7;9;0.0
4;4;8;9;0.0
4;5;8;9;0.0
4;6;8;9;0.0
4;7;8;9;0.0
4;8;8;9;0.0
4;9;8;9;0.0
4;4;9;9;0.0
4;5;9;9;0.0
4;6;9;9;0.0
4;7;9;9;0.0
4;8;9;9;0.0
4;9;9;9;0.0
5;4;4;4;0.0
5;5;4;4;0.0
5;6;4;4;0.0
5;7;4;4;0.0
5;8;4;4;0.0
5;9;4;4;0.0
5;4;5;4;0.0
5;5;5;4;0.0
5;6;5;4;0.0
5;7;5;4;0.0
5;8;5;4;0.0
5;9;5;4;0.0
5;4;6;4;0.0
5;5;6;4;0.0
5;6;6;4;0.0
5;7;6;4;0.0
5;8;6;4;0.0
5;9;6;4;0.0
5;4;7;4;0.0
5;5;7;4;0.0
5;6;7;4;0.0
5;7;7;4;0.0
5;8;7;4;0.0
5;9;7;4;0.0
5;4;8;4;0.0
5;5;8;4;0.0
5;6;8;4;0.0
5;7;8;4;0.0
5;8;8;4;0.0
5;9;8;4;0.0
5;4;9;4;0.0
5;5;9;4;0.0
5;6;9;4;0.0
5;7;9;4;0.0
5;8;9;4;0.0
5;9;9;4;0.0
5;4;4;5;0.0
5;5;4;5;0.0
5;6;4;5;0.0
5;7;4;5;0.0
5;8;4;5;0.0
5;9;4;5;0.0
5;4;5;5;0.0
5;5;5;5;0.0
5;6;5;5;0.0
5;7;5;5;0.0
5;8;5;5;0.0
5;9;5;5;0.0
5;4;6;5;0.0
5;5;6;5;0.0
5;6;6;5;0.0
5;7;6;5;0.0
5;8;6;5;0.0
5;9;6;5;0.0
5;4;7;5;0.0
5;5;7;5;0.0
5;6;7;5;0.0
5;7;7;5;0.0
5;8;7;5;0.0
5;9;7;5;0.0
5;4;8;5;0.0
5;5;8;5;0.0
5;6;8;5;0.0
5;7;8;5;0.0
5;8;8;5;0.0
5;9;8;5;0.0
5;4;9;5;0.0
5;5;9;5;0.0
5;6;9;5;0.0
5;7;9;5;0.0
5;8;9;5;0.0
5;9;9;5;0.0
5;4;4;6;0.0
5;5;4;6;0.0
5;6;4;6;0.0
5;7;4;6;0.0
5;8;4;6;0.0
5;9;4;6;0.0
5;4;5;6;0.0
5;5;5;6;0.0
5;6;5;6;0.0
5;7;5;6;0.0
5;8;5;6;0.0
5;9;5;6;0.0
5;4;6;6;0.0
5;5;6;6;0.0
5;6;6;6;0.0
5;7;6;6;0.0
5;8;6;6;0.0
5;9;6;6;0.0
5;4;7;6;0.0
5;5;7;6;0.0
5;6;7;6;0.0
5;7;7;6;0.0
5;8;7;6;0.0
5;9;7;6;0.0
5;4;8;6;0.0
5;5;8;6;0.0
5;6;8;6;0.0
5;7;8;6;0.0
5;8;8;6;0.0
5;9;8;6;0.0
5;4;9;6;0.0
5;5;9;6;0.0
5;6;9;6;0.0
5;7;9;6;0.0
5;8;9;6;0.0
5;9;9;6;0.0
5;4;4;7;0.0
5;5;4;7;0.0
5;6;4;7;0.0
5;7;4;7;0.0
5;8;4;7;0.0
5;9;4;7;0.0
5;4;5;7;0.0
5;5;5;7;0.0
5;6;5;7;0.0
5;7;5;7;0.0
5;8;5;7;0.0
5;9;5;7;0.0
5;4;6;7;0.0
5;5;6;7;0.0
5;6;6;7;0.0
5;7;6;7;0.0
5;8;6;7;0.0
5;9;6;7;0.0
5;4;7;7;0.0
5;5;7;7;0.0
5;6;7;7;0.0
5;7;7;7;0.0
5;8;7;7;0.0
5;9;7;7;0.0
5;4;8;7;0.0
5;5;8;7;0.0
5;6;8;7;0.0
5;7;8;7;0.0
5;8;8;7;0.0
5;9;8;7;0.0
5;4;9;7;0.0
5;5;9;7;0.0
5;6;9;7;0.0
5;7;9;7;0.0
5;8;9;7;0.0
5;9;9;7;0.0
5;4;4;8;0.0
5;5;4;8;0.0
5;6;4;8;0.0
5;7;4;8;0.0
5;8;4;8;0.0
5;9;4;8;0.0
5;4;5;8;0.0
5;5;5;8;0.0
5;6;5;8;0.0
5;7;5;8;0.0
5;8;5;8;0.0
5;9;5;8;0.0
5;4;6;8;0.0
5;5;6;8;0.0
5;6;6;8;0.0
5;7;6;8;0.0
5;8;6;8;0.0
5;9;6;8;0.0
5;4;7;8;0.0
5;5;7;8;0.0
5;6;7;8;0.0
5;7;7;8;0.0
5;8;7;8;0.0
5;9;7;8;0.0
5;4;8;8;0.0
5;5;8;8;0.0
5;6;8;8;0.0
5;7;8;8;0.0
5;8;8;8;0.0
5;9;8;8;0.0
5;4;9;8;0.0
5;5;9;8;0.0
5;6;9;8;0.0
5;7;9;8;0.0
5;8;9;8;0.0
5;9;9;8;0.0
5;4;4;9;0.0
5;5;4;9;0.0
5;6;4;9;0.0
5;7;4;9;0.0
5;8;4;9;0.0
5;9;4;9;0.0
5;4;5;9;0.0
5;5;5;9;0.0
5;6;5;9;0.0
5;7;5;9;0.0
5;8;5;9;0.0
5;9;5;9;0.0
5;4;6;9;0.0
5;5;6;9;0.0
5;6;6;9;0.0
5;7;6;9;0.0
5;8;6;9;0.0
5;9;6;9;0.0
5;4;7;9;0.0
5;5;7;9;0.0
5;6;7;9;0.0
5;7;7;9;0.0
5;8;7;9;0.0
5;9;7;9;0.0
5;4;8;9;0.0
5;5;8;9;0.0
5;6;8;9;0.0
5;7;8;9;0.0
5;8;8;9;0.0
5;9;8;9;0.0
5;4;9;9;0.0
5;5;9;9;0.0
5;6;9;9;0.0
5;7;9;9;0.0
5;8;9;9;0.0
5;9;9;9;0.0
6;4;4;4;1.58065e-07
6;5;4;4;1.58065e-07
6;6;4;4;1.58065e-07
6;7;4;4;1.58065e-07
6;8;4;4;1.58065e-07
6;9;4;4;1.58065e-07
6;4;5;4;1.58065e-07
6;5;5;4;1.58065e-07
6;6;5;4;1.58065e-07
6;7;5;4;1.58065e-07
6;8;5;4;1.58065e-07
6;9;5;4;1.58065e-07
6;4;6;4;1.58065e-07
6;5;6;4;1.58065e-07
6;6;6;4;1.58065e-07
6;7;6;4;1.58065e-07
6;8;6;4;1.58065e-07
6;9;6;4;1.58065e-07
6;4;7;4;1.58065e-07
6;5;7;4;1.58065e-07
6;6;7;4;1.58065e-07
6;7;7;4;1.58065e-07
6;8;7;4;1.58065e-07
6;9;7;4;1.58065e-07
6;4;8;4;1.58065e-07
6;5;8;4;1.58065e-07
6;6;8;4;1.58065e-07
6;7;8;4;1.58065e-07
6;8;8;4;1.58065e-07
6;9;8;4;1.58065e-07
6;4;9;4;1.58065e-07
6;5;9;4;1.58065e-07
6;6;9;4;1.58065e-07
6;7;9;4;1.58065e-07
6;8;9;4;1.58065e-07
6;9;9;4;1.58065e-07
6;4;4;5;0.0
6;5;4;5;0.0
6;6;4;5;0.0
6;7;4;5;0.0
6;8;4;5;0.0
6;9;4;5;0.0
6;4;5;5;0.0
6;5;5;5;0.0
6;6;5;5;0.0
6;7;5;5;0.0
6;8;5;5;0.0
6;9;5;5;0.0
6;4;6;5;0.0
6;5;6;5;0.0
6;6;6;5;0.0
6;7;6;5;0.0
6;8;6;5;0.0
6;9;6;5;0.0
6;4;7;5;0.0
6;5;7;5;0.0
6;6;7;5;0.0
6;7;7;5;0.0
6;8;7;5;0.0
6;9;7;5;0.0
6;4;8;5;0.0
6;5;8;5;0.0
6;6;8;5;0.0
6;7;8;5;0.0
6;8;8;5;0.0
6;9;8;5;0.0
6;4;9;5;0.0
6;5;9;5;0.0
6;6;9;5;0.0
6;7;9;5;0.0
6;8;9;5;0.0
6;9;9;5;0.0
6;4;4;6;0.0
6;5;4;6;0.0
